Month,Month_text,year,Date,season,No.,type of airplane,Origin,destination,region,expect time,real time,delay time
7,Jul,2017,19/7/2017,rainy,14854,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.15,5
7,Jul,2017,19/7/2017,rainy,14859,A320/M,Chiang Mai,Bangkok,Central,15.5,15.52,2
7,Jul,2017,19/7/2017,rainy,14860,A320/M,Chiang Mai,Bangkok,Central,16.25,16.31,6
7,Jul,2017,19/7/2017,rainy,14863,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.39,29
7,Jul,2017,19/7/2017,rainy,14864,A320/M,Chiang Mai,Bangkok,Central,17.35,17.52,17
7,Jul,2017,19/7/2017,rainy,14865,B738/M,Chiang Mai,Bangkok,Central,18.1,18.28,18
7,Jul,2017,19/7/2017,rainy,14871,A320/M,Chiang Mai,Bangkok,Central,19.55,20.26,31
7,Jul,2017,19/7/2017,rainy,14873,B738/M,Chiang Mai,Bangkok,Central,20.45,21.12,27
7,Jul,2017,19/7/2017,rainy,14874,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.22,32
7,Jul,2017,19/7/2017,rainy,14875,B738/M,Chiang Mai,Bangkok,Central,20.55,21.27,32
7,Jul,2017,19/7/2017,rainy,14876,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.17,12
7,Jul,2017,19/7/2017,rainy,14877,A320/M,Chiang Mai,Bangkok,Central,21.15,21.42,27
7,Jul,2017,19/7/2017,rainy,14878,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,22.19,34
7,Jul,2017,19/7/2017,rainy,14879,B738/M,Chiang Mai,Bangkok,Central,21.55,22.14,19
7,Jul,2017,19/7/2017,rainy,14880,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.33,28
7,Jul,2017,19/7/2017,rainy,14881,B738/M,Chiang Mai,Bangkok,Central,22.1,22.55,45
7,Jul,2017,19/7/2017,rainy,14882,A320/M,Chiang Mai,Bangkok,Central,22.4,22.5,10
7,Jul,2017,19/7/2017,rainy,14884,B739/M,Chiang Mai,Bangkok,Central,6.1,6.52,42
7,Jul,2017,19/7/2017,rainy,14887,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.48,8
7,Jul,2017,20/7/2017,rainy,14889,B739/M,Chiang Mai,Bangkok,Central,7.01,7.06,5
7,Jul,2017,20/7/2017,rainy,14895,A320/M,Chiang Mai,Bangkok,Central,8.25,9.05,40
7,Jul,2017,20/7/2017,rainy,14896,B738/M,Chiang Mai,Bangkok,Central,8.4,8.57,17
7,Jul,2017,20/7/2017,rainy,14900,B738/M,Chiang Mai,Bangkok,Central,9.45,9.53,8
7,Jul,2017,20/7/2017,rainy,14901,B744/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.48,43
7,Jul,2017,20/7/2017,rainy,14902,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.19,9
7,Jul,2017,20/7/2017,rainy,14903,A320/M,Chiang Mai,Bangkok,Central,10.15,10.3,15
7,Jul,2017,20/7/2017,rainy,14904,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.54,14
7,Jul,2017,20/7/2017,rainy,14905,B738/M,Chiang Mai,Bangkok,Central,10.45,11.01,16
7,Jul,2017,20/7/2017,rainy,14906,B738/M,Chiang Mai,Bangkok,Central,10.55,11.11,16
7,Jul,2017,20/7/2017,rainy,14907,A320/M,Chiang Mai,Bangkok,Central,11.15,11.21,6
7,Jul,2017,20/7/2017,rainy,14909,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.53,13
7,Jul,2017,20/7/2017,rainy,14914,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.01,6
7,Jul,2017,20/7/2017,rainy,14915,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.16,11
7,Jul,2017,20/7/2017,rainy,14918,A320/M,Chiang Mai,Bangkok,Central,13.35,13.36,1
7,Jul,2017,20/7/2017,rainy,14919,B738/M,Chiang Mai,Bangkok,Central,14,14.06,6
7,Jul,2017,20/7/2017,rainy,14921,B738/M,Chiang Mai,Bangkok,Central,14.25,14.59,34
7,Jul,2017,20/7/2017,rainy,14922,A320/M,Chiang Mai,Bangkok,Central,14.35,14.54,19
7,Jul,2017,20/7/2017,rainy,14923,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.49,9
7,Jul,2017,20/7/2017,rainy,14924,B739/M,Chiang Mai,Bangkok,Central,15,15.15,15
7,Jul,2017,20/7/2017,rainy,14930,A320/M,Chiang Mai,Bangkok,Central,15.5,16.04,14
7,Jul,2017,20/7/2017,rainy,14931,B738/M,Chiang Mai,Bangkok,Central,16.1,16.16,6
7,Jul,2017,20/7/2017,rainy,14932,A320/M,Chiang Mai,Bangkok,Central,16.25,16.31,6
7,Jul,2017,20/7/2017,rainy,14934,A319/M,Chiang Mai,Suvarnabhumi,Central,16.4,17.08,28
7,Jul,2017,20/7/2017,rainy,14935,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.29,19
7,Jul,2017,20/7/2017,rainy,14936,A333/H,Chiang Mai,Suvarnabhumi,Central,17.1,17.43,33
7,Jul,2017,20/7/2017,rainy,14938,B739/M,Chiang Mai,Bangkok,Central,17.55,17.56,1
7,Jul,2017,20/7/2017,rainy,14939,B738/M,Chiang Mai,Bangkok,Central,18.1,18.24,14
7,Jul,2017,20/7/2017,rainy,14940,A320/M,Chiang Mai,Suvarnabhumi,Central,19,19.09,9
7,Jul,2017,20/7/2017,rainy,14942,B772/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.39,19
7,Jul,2017,20/7/2017,rainy,14943,A320/M,Chiang Mai,Bangkok,Central,19.55,20.17,22
7,Jul,2017,20/7/2017,rainy,14946,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.24,34
7,Jul,2017,20/7/2017,rainy,14948,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.13,8
7,Jul,2017,20/7/2017,rainy,14949,A320/M,Chiang Mai,Bangkok,Central,21.15,21.18,3
7,Jul,2017,20/7/2017,rainy,14950,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,22.03,18
7,Jul,2017,20/7/2017,rainy,14951,B738/M,Chiang Mai,Bangkok,Central,21.55,22.06,11
7,Jul,2017,20/7/2017,rainy,14953,A320/M,Chiang Mai,Bangkok,Central,22.4,22.59,19
7,Jul,2017,20/7/2017,rainy,14955,B739/M,Chiang Mai,Bangkok,Central,6.1,6.29,19
7,Jul,2017,20/7/2017,rainy,14958,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.56,16
7,Jul,2017,21/7/2017,rainy,14961,B739/M,Chiang Mai,Bangkok,Central,7,7.08,8
7,Jul,2017,21/7/2017,rainy,14962,A320/M,Chiang Mai,Suvarnabhumi,Central,7.01,7.1,9
7,Jul,2017,21/7/2017,rainy,14966,A320/M,Chiang Mai,Bangkok,Central,8.25,8.36,11
7,Jul,2017,21/7/2017,rainy,14967,B738/M,Chiang Mai,Bangkok,Central,8.4,8.42,2
7,Jul,2017,21/7/2017,rainy,14971,B739/M,Chiang Mai,Bangkok,Central,9.45,9.52,7
7,Jul,2017,21/7/2017,rainy,14972,B773/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.43,38
7,Jul,2017,21/7/2017,rainy,14973,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.14,4
7,Jul,2017,21/7/2017,rainy,14974,A320/M,Chiang Mai,Bangkok,Central,10.15,10.22,7
7,Jul,2017,21/7/2017,rainy,14975,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.49,9
7,Jul,2017,21/7/2017,rainy,14976,B738/M,Chiang Mai,Bangkok,Central,10.45,10.58,13
7,Jul,2017,21/7/2017,rainy,14977,B739/M,Chiang Mai,Bangkok,Central,10.55,11.12,17
7,Jul,2017,21/7/2017,rainy,14978,A320/M,Chiang Mai,Bangkok,Central,11.15,11.25,10
7,Jul,2017,21/7/2017,rainy,14980,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.56,16
7,Jul,2017,21/7/2017,rainy,14981,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.25,25
7,Jul,2017,21/7/2017,rainy,14985,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.04,9
7,Jul,2017,21/7/2017,rainy,14988,A320/M,Chiang Mai,Bangkok,Central,13.35,13.4,5
7,Jul,2017,21/7/2017,rainy,14989,B739/M,Chiang Mai,Bangkok,Central,14,14.07,7
7,Jul,2017,21/7/2017,rainy,14991,B738/M,Chiang Mai,Bangkok,Central,14.25,14.32,7
7,Jul,2017,21/7/2017,rainy,14992,A320/M,Chiang Mai,Bangkok,Central,14.35,14.49,14
7,Jul,2017,21/7/2017,rainy,14993,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.54,14
7,Jul,2017,21/7/2017,rainy,14994,B739/M,Chiang Mai,Bangkok,Central,15,15.21,21
7,Jul,2017,21/7/2017,rainy,14995,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.26,16
7,Jul,2017,21/7/2017,rainy,14999,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.46,1
7,Jul,2017,21/7/2017,rainy,15000,A320/M,Chiang Mai,Bangkok,Central,15.5,15.59,9
7,Jul,2017,21/7/2017,rainy,15001,A320/M,Chiang Mai,Bangkok,Central,16.25,16.35,10
7,Jul,2017,21/7/2017,rainy,15004,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.34,24
7,Jul,2017,21/7/2017,rainy,15005,A320/M,Chiang Mai,Bangkok,Central,17.35,17.5,15
7,Jul,2017,21/7/2017,rainy,15006,B738/M,Chiang Mai,Bangkok,Central,18.1,18.18,8
7,Jul,2017,21/7/2017,rainy,15007,A320/M,Chiang Mai,Suvarnabhumi,Central,18.25,18.32,7
7,Jul,2017,21/7/2017,rainy,15008,B739/M,Chiang Mai,Bangkok,Central,18.45,19.05,20
7,Jul,2017,21/7/2017,rainy,15009,A320/M,Chiang Mai,Suvarnabhumi,Central,19,19.43,43
7,Jul,2017,21/7/2017,rainy,15011,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.36,16
7,Jul,2017,21/7/2017,rainy,15012,A320/M,Chiang Mai,Bangkok,Central,19.55,20.12,17
7,Jul,2017,21/7/2017,rainy,15014,B739/M,Chiang Mai,Bangkok,Central,20.45,20.49,4
7,Jul,2017,21/7/2017,rainy,15015,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.28,38
7,Jul,2017,21/7/2017,rainy,15016,B738/M,Chiang Mai,Bangkok,Central,20.55,21.18,23
7,Jul,2017,21/7/2017,rainy,15017,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.43,38
7,Jul,2017,21/7/2017,rainy,15018,A320/M,Chiang Mai,Bangkok,Central,21.15,21.23,8
7,Jul,2017,21/7/2017,rainy,15019,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.54,9
7,Jul,2017,21/7/2017,rainy,15020,B738/M,Chiang Mai,Bangkok,Central,21.55,22.02,7
7,Jul,2017,21/7/2017,rainy,15022,B738/M,Chiang Mai,Bangkok,Central,22.1,22.18,8
7,Jul,2017,21/7/2017,rainy,15023,A320/M,Chiang Mai,Bangkok,Central,22.4,23.02,22
7,Jul,2017,21/7/2017,rainy,15025,B738/M,Chiang Mai,Bangkok,Central,6.1,6.33,23
7,Jul,2017,21/7/2017,rainy,15028,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.5,10
7,Jul,2017,21/7/2017,rainy,15030,B739/M,Chiang Mai,Bangkok,Central,6.5,6.54,4
7,Jul,2017,22/7/2017,rainy,15031,A320/M,Chiang Mai,Suvarnabhumi,Central,7.01,7.02,1
7,Jul,2017,22/7/2017,rainy,15036,A320/M,Chiang Mai,Bangkok,Central,8.25,8.47,22
7,Jul,2017,22/7/2017,rainy,15037,B738/M,Chiang Mai,Bangkok,Central,8.4,8.43,3
7,Jul,2017,22/7/2017,rainy,15041,B739/M,Chiang Mai,Bangkok,Central,9.45,10.01,16
7,Jul,2017,22/7/2017,rainy,15043,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.25,15
7,Jul,2017,22/7/2017,rainy,15044,A320/M,Chiang Mai,Bangkok,Central,10.15,10.29,14
7,Jul,2017,22/7/2017,rainy,15045,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.48,8
7,Jul,2017,22/7/2017,rainy,15046,B738/M,Chiang Mai,Bangkok,Central,10.45,10.53,8
7,Jul,2017,22/7/2017,rainy,15047,B739/M,Chiang Mai,Bangkok,Central,10.55,11.14,19
7,Jul,2017,22/7/2017,rainy,15048,A320/M,Chiang Mai,Bangkok,Central,11.15,11.22,7
7,Jul,2017,22/7/2017,rainy,15050,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.48,8
7,Jul,2017,22/7/2017,rainy,15051,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.18,18
7,Jul,2017,22/7/2017,rainy,15055,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.05,10
7,Jul,2017,22/7/2017,rainy,15057,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.17,12
7,Jul,2017,22/7/2017,rainy,15059,A320/M,Chiang Mai,Bangkok,Central,13.35,13.37,2
7,Jul,2017,22/7/2017,rainy,15060,B739/M,Chiang Mai,Bangkok,Central,14,14.13,13
7,Jul,2017,22/7/2017,rainy,15062,B738/M,Chiang Mai,Bangkok,Central,14.25,14.37,12
7,Jul,2017,22/7/2017,rainy,15063,A320/M,Chiang Mai,Bangkok,Central,14.35,14.54,19
7,Jul,2017,22/7/2017,rainy,15064,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.49,9
7,Jul,2017,22/7/2017,rainy,15065,B739/M,Chiang Mai,Bangkok,Central,15,15.21,21
7,Jul,2017,22/7/2017,rainy,15066,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.11,1
7,Jul,2017,22/7/2017,rainy,15071,A320/M,Chiang Mai,Bangkok,Central,15.5,15.52,2
7,Jul,2017,22/7/2017,rainy,15072,B738/M,Chiang Mai,Bangkok,Central,16.1,16.12,2
7,Jul,2017,22/7/2017,rainy,15073,A320/M,Chiang Mai,Bangkok,Central,16.25,16.29,4
7,Jul,2017,22/7/2017,rainy,15076,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.17,7
7,Jul,2017,22/7/2017,rainy,15077,A320/M,Chiang Mai,Bangkok,Central,17.35,18.07,32
7,Jul,2017,22/7/2017,rainy,15078,B739/M,Chiang Mai,Bangkok,Central,17.55,17.58,3
7,Jul,2017,22/7/2017,rainy,15079,B738/M,Chiang Mai,Bangkok,Central,18.1,18.12,2
7,Jul,2017,22/7/2017,rainy,15080,B739/M,Chiang Mai,Bangkok,Central,18.45,19.05,20
7,Jul,2017,22/7/2017,rainy,15081,A320/M,Chiang Mai,Suvarnabhumi,Central,19,19.26,26
7,Jul,2017,22/7/2017,rainy,15083,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.4,20
7,Jul,2017,22/7/2017,rainy,15084,A320/M,Chiang Mai,Bangkok,Central,19.55,20.04,9
7,Jul,2017,22/7/2017,rainy,15086,B739/M,Chiang Mai,Bangkok,Central,20.45,20.54,9
7,Jul,2017,22/7/2017,rainy,15087,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.05,15
7,Jul,2017,22/7/2017,rainy,15088,B738/M,Chiang Mai,Bangkok,Central,20.55,20.58,3
7,Jul,2017,22/7/2017,rainy,15089,A320/M,Chiang Mai,Bangkok,Central,21.15,21.24,9
7,Jul,2017,22/7/2017,rainy,15090,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.49,4
7,Jul,2017,22/7/2017,rainy,15091,B738/M,Chiang Mai,Bangkok,Central,21.55,22.34,39
7,Jul,2017,22/7/2017,rainy,15092,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.41,36
7,Jul,2017,22/7/2017,rainy,15094,A320/M,Chiang Mai,Bangkok,Central,22.4,22.5,10
7,Jul,2017,22/7/2017,rainy,15096,A319/M,Chiang Mai,Suvarnabhumi,Central,22.5,22.59,9
7,Jul,2017,22/7/2017,rainy,15097,B739/M,Chiang Mai,Bangkok,Central,6.1,6.29,19
7,Jul,2017,22/7/2017,rainy,15100,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.41,1
7,Jul,2017,22/7/2017,rainy,15102,A320/M,Chiang Mai,Suvarnabhumi,Central,6.55,6.59,4
7,Jul,2017,23/7/2017,rainy,15108,A320/M,Chiang Mai,Bangkok,Central,8.25,8.49,24
7,Jul,2017,23/7/2017,rainy,15109,B738/M,Chiang Mai,Bangkok,Central,8.4,8.44,4
7,Jul,2017,23/7/2017,rainy,15113,B738/M,Chiang Mai,Bangkok,Central,9.45,9.48,3
7,Jul,2017,23/7/2017,rainy,15114,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.3,25
7,Jul,2017,23/7/2017,rainy,15115,A320/M,Chiang Mai,Bangkok,Central,10.15,10.17,2
7,Jul,2017,23/7/2017,rainy,15116,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.41,1
7,Jul,2017,23/7/2017,rainy,15117,B738/M,Chiang Mai,Bangkok,Central,10.45,10.52,7
7,Jul,2017,23/7/2017,rainy,15118,B739/M,Chiang Mai,Bangkok,Central,10.55,11.05,10
7,Jul,2017,23/7/2017,rainy,15119,A320/M,Chiang Mai,Bangkok,Central,11.15,11.23,8
7,Jul,2017,23/7/2017,rainy,15122,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.51,11
7,Jul,2017,23/7/2017,rainy,15127,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.09,14
7,Jul,2017,23/7/2017,rainy,15129,A320/M,Chiang Mai,Bangkok,Central,13.35,13.41,6
7,Jul,2017,23/7/2017,rainy,15130,B739/M,Chiang Mai,Bangkok,Central,14,14.05,5
7,Jul,2017,23/7/2017,rainy,15133,B738/M,Chiang Mai,Bangkok,Central,14.25,14.53,28
7,Jul,2017,23/7/2017,rainy,15134,A320/M,Chiang Mai,Bangkok,Central,14.35,14.48,13
7,Jul,2017,23/7/2017,rainy,15135,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,15.02,22
7,Jul,2017,23/7/2017,rainy,15136,B739/M,Chiang Mai,Bangkok,Central,15,15.22,22
7,Jul,2017,23/7/2017,rainy,15137,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.12,2
7,Jul,2017,23/7/2017,rainy,15141,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.48,3
7,Jul,2017,23/7/2017,rainy,15142,A320/M,Chiang Mai,Bangkok,Central,15.5,15.59,9
7,Jul,2017,23/7/2017,rainy,15143,B738/M,Chiang Mai,Bangkok,Central,16.1,16.12,2
7,Jul,2017,23/7/2017,rainy,15144,A320/M,Chiang Mai,Bangkok,Central,16.25,16.42,17
7,Jul,2017,23/7/2017,rainy,15146,A319/M,Chiang Mai,Suvarnabhumi,Central,16.4,16.47,7
7,Jul,2017,23/7/2017,rainy,15147,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.19,9
7,Jul,2017,23/7/2017,rainy,15148,B772/H,Chiang Mai,Suvarnabhumi,Central,17.1,17.28,18
7,Jul,2017,23/7/2017,rainy,15149,A320/M,Chiang Mai,Bangkok,Central,17.35,17.43,8
7,Jul,2017,23/7/2017,rainy,15150,B739/M,Chiang Mai,Bangkok,Central,17.55,17.58,3
7,Jul,2017,23/7/2017,rainy,15151,B738/M,Chiang Mai,Bangkok,Central,18.1,18.15,5
7,Jul,2017,23/7/2017,rainy,15152,A320/M,Chiang Mai,Suvarnabhumi,Central,18.25,18.39,14
7,Jul,2017,23/7/2017,rainy,15153,B739/M,Chiang Mai,Bangkok,Central,18.45,19.26,41
7,Jul,2017,23/7/2017,rainy,15154,A320/M,Chiang Mai,Suvarnabhumi,Central,19,19.09,9
7,Jul,2017,23/7/2017,rainy,15156,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.54,34
7,Jul,2017,23/7/2017,rainy,15157,A320/M,Chiang Mai,Bangkok,Central,19.55,20.06,11
7,Jul,2017,23/7/2017,rainy,15159,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.16,26
7,Jul,2017,23/7/2017,rainy,15160,B738/M,Chiang Mai,Bangkok,Central,20.55,21.03,8
7,Jul,2017,23/7/2017,rainy,15162,A320/M,Chiang Mai,Bangkok,Central,21.15,21.26,11
7,Jul,2017,23/7/2017,rainy,15163,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,22.04,19
7,Jul,2017,23/7/2017,rainy,15164,B738/M,Chiang Mai,Bangkok,Central,21.55,21.59,4
7,Jul,2017,23/7/2017,rainy,15165,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.31,26
7,Jul,2017,23/7/2017,rainy,15167,A320/M,Chiang Mai,Bangkok,Central,22.4,22.46,6
7,Jul,2017,23/7/2017,rainy,15169,B739/M,Chiang Mai,Bangkok,Central,6.1,6.19,9
7,Jul,2017,23/7/2017,rainy,15172,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.44,4
7,Jul,2017,23/7/2017,rainy,15174,B739/M,Chiang Mai,Bangkok,Central,6.5,6.59,9
7,Jul,2017,24/7/2017,rainy,15177,A320/M,Chiang Mai,Suvarnabhumi,Central,8,8.06,6
7,Jul,2017,24/7/2017,rainy,15180,A320/M,Chiang Mai,Bangkok,Central,8.25,8.4,15
7,Jul,2017,24/7/2017,rainy,15181,B738/M,Chiang Mai,Bangkok,Central,8.4,8.45,5
7,Jul,2017,24/7/2017,rainy,15185,B739/M,Chiang Mai,Bangkok,Central,9.45,9.51,6
7,Jul,2017,24/7/2017,rainy,15186,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.36,31
7,Jul,2017,24/7/2017,rainy,15187,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.23,13
7,Jul,2017,24/7/2017,rainy,15188,A320/M,Chiang Mai,Bangkok,Central,10.15,10.28,13
7,Jul,2017,24/7/2017,rainy,15189,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.46,6
7,Jul,2017,24/7/2017,rainy,15190,B738/M,Chiang Mai,Bangkok,Central,10.45,11.05,20
7,Jul,2017,24/7/2017,rainy,15191,B739/M,Chiang Mai,Bangkok,Central,10.55,10.59,4
7,Jul,2017,24/7/2017,rainy,15192,A320/M,Chiang Mai,Bangkok,Central,11.15,11.37,22
7,Jul,2017,24/7/2017,rainy,15194,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.51,11
7,Jul,2017,24/7/2017,rainy,15195,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.24,24
7,Jul,2017,24/7/2017,rainy,15198,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.01,6
7,Jul,2017,24/7/2017,rainy,15202,A320/M,Chiang Mai,Bangkok,Central,13.35,13.41,6
7,Jul,2017,24/7/2017,rainy,15203,B739/M,Chiang Mai,Bangkok,Central,14,14.01,1
7,Jul,2017,24/7/2017,rainy,15205,B738/M,Chiang Mai,Bangkok,Central,14.25,14.29,4
7,Jul,2017,24/7/2017,rainy,15206,A320/M,Chiang Mai,Bangkok,Central,14.35,14.54,19
7,Jul,2017,24/7/2017,rainy,15207,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,15.05,25
7,Jul,2017,24/7/2017,rainy,15208,B739/M,Chiang Mai,Bangkok,Central,15,15.15,15
7,Jul,2017,24/7/2017,rainy,15209,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.32,22
7,Jul,2017,24/7/2017,rainy,15214,A320/M,Chiang Mai,Bangkok,Central,15.5,15.58,8
7,Jul,2017,24/7/2017,rainy,15215,A320/M,Chiang Mai,Bangkok,Central,16.25,16.39,14
7,Jul,2017,24/7/2017,rainy,15217,A319/M,Chiang Mai,Suvarnabhumi,Central,16.4,16.49,9
7,Jul,2017,24/7/2017,rainy,15218,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.26,16
7,Jul,2017,24/7/2017,rainy,15220,B738/M,Chiang Mai,Bangkok,Central,18.1,18.36,26
7,Jul,2017,24/7/2017,rainy,15222,B738/M,Chiang Mai,Bangkok,Central,18.45,18.58,13
7,Jul,2017,24/7/2017,rainy,15223,A320/M,Chiang Mai,Suvarnabhumi,Central,19,19.23,23
7,Jul,2017,24/7/2017,rainy,15225,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.45,25
7,Jul,2017,24/7/2017,rainy,15226,A320/M,Chiang Mai,Bangkok,Central,19.55,20.02,7
7,Jul,2017,24/7/2017,rainy,15228,B738/M,Chiang Mai,Bangkok,Central,20.45,20.51,6
7,Jul,2017,24/7/2017,rainy,15229,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.1,20
7,Jul,2017,24/7/2017,rainy,15230,B738/M,Chiang Mai,Bangkok,Central,20.55,20.59,4
7,Jul,2017,24/7/2017,rainy,15231,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.21,16
7,Jul,2017,24/7/2017,rainy,15232,A320/M,Chiang Mai,Bangkok,Central,21.15,21.16,1
7,Jul,2017,24/7/2017,rainy,15233,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.5,5
7,Jul,2017,24/7/2017,rainy,15234,B738/M,Chiang Mai,Bangkok,Central,21.55,22.22,27
7,Jul,2017,24/7/2017,rainy,15236,B738/M,Chiang Mai,Bangkok,Central,22.1,22.12,2
7,Jul,2017,24/7/2017,rainy,15237,A320/M,Chiang Mai,Bangkok,Central,22.4,23.11,31
7,Jul,2017,24/7/2017,rainy,15239,B739/M,Chiang Mai,Bangkok,Central,6.1,6.15,5
7,Jul,2017,24/7/2017,rainy,15242,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.48,8
7,Jul,2017,24/7/2017,rainy,15244,B739/M,Chiang Mai,Bangkok,Central,6.5,6.57,7
7,Jul,2017,25/7/2017,rainy,15250,A320/M,Chiang Mai,Bangkok,Central,8.25,8.41,16
7,Jul,2017,25/7/2017,rainy,15251,B738/M,Chiang Mai,Bangkok,Central,8.4,8.48,8
7,Jul,2017,25/7/2017,rainy,15255,B739/M,Chiang Mai,Bangkok,Central,9.45,9.57,12
7,Jul,2017,25/7/2017,rainy,15256,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.43,38
7,Jul,2017,25/7/2017,rainy,15257,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.16,6
7,Jul,2017,25/7/2017,rainy,15258,A320/M,Chiang Mai,Bangkok,Central,10.15,10.3,15
7,Jul,2017,25/7/2017,rainy,15259,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.48,8
7,Jul,2017,25/7/2017,rainy,15260,B738/M,Chiang Mai,Bangkok,Central,10.45,11.08,23
7,Jul,2017,25/7/2017,rainy,15261,B739/M,Chiang Mai,Bangkok,Central,10.55,11.2,25
7,Jul,2017,25/7/2017,rainy,15262,A320/M,Chiang Mai,Bangkok,Central,11.15,11.25,10
7,Jul,2017,25/7/2017,rainy,15264,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.48,8
7,Jul,2017,25/7/2017,rainy,15265,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.2,20
7,Jul,2017,25/7/2017,rainy,15271,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.08,3
7,Jul,2017,25/7/2017,rainy,15273,A320/M,Chiang Mai,Bangkok,Central,13.35,13.44,9
7,Jul,2017,25/7/2017,rainy,15274,B738/M,Chiang Mai,Bangkok,Central,14,14.02,2
